dt,future_dt,humidity,pop,pressure,temp_max,temp_min,uvi,weather_id,wind_speed,wind_gust,rain,snow
2026-02-14 13:44:45,2026-02-20 12:00:00,86,0.26,1025,9.47,2.47,1,500,7.06,16.56,0.39,0
2026-02-14 13:44:45,2026-02-21 12:00:00,81,1,1012,11.07,7.68,1,500,10.39,20.16,0.6,0
2026-02-14 14:44:45,2026-02-14 12:00:00,62,1,1016,5.39,-1.77,0.77,616,9.09,19.38,3.66,0.45
2026-02-14 14:44:45,2026-02-15 12:00:00,90,1,994,9.06,4.37,1.01,501,8.58,15.96,4.06,0
2026-02-14 14:44:45,2026-02-16 12:00:00,80,0.56,997,7.12,0.4,0.74,500,10.91,19.62,0.58,0
2026-02-14 14:44:45,2026-02-17 12:00:00,64,0,1015,3.94,-1.19,0.89,804,5.14,11.67,0,0
2026-02-14 14:44:45,2026-02-18 12:00:00,58,0.39,998,4.54,3.28,0.66,600,12.35,19.22,0,0.25
2026-02-14 14:44:45,2026-02-19 12:00:00,58,0,1017,5.84,1.43,1,804,11.09,18.78,0,0
2026-02-14 14:44:45,2026-02-20 12:00:00,86,0.26,1025,9.47,2.47,1,500,7.06,16.56,0.39,0
2026-02-14 14:44:45,2026-02-21 12:00:00,81,1,1012,11.07,7.68,1,500,10.39,20.16,0.6,0
2026-02-14 15:44:45,2026-02-14 12:00:00,64,1,1016,5.28,-1.77,0.77,501,9.09,19.38,5.52,0
2026-02-14 15:44:45,2026-02-15 12:00:00,90,1,994,9.06,4.37,1.01,501,8.58,15.96,4.06,0
2026-02-14 15:44:45,2026-02-16 12:00:00,80,0.56,997,7.12,0.4,0.74,500,10.91,19.62,0.58,0
2026-02-14 15:44:45,2026-02-17 12:00:00,64,0,1015,3.94,-1.19,0.89,804,5.14,11.67,0,0
2026-02-14 15:44:45,2026-02-18 12:00:00,58,0.39,998,4.54,3.28,0.66,600,12.35,19.22,0,0.25
2026-02-14 15:44:45,2026-02-19 12:00:00,58,0,1017,5.84,1.43,1,804,11.09,18.78,0,0
2026-02-14 15:44:45,2026-02-20 12:00:00,86,0.26,1025,9.47,2.47,1,500,7.06,16.56,0.39,0
2026-02-14 15:44:45,2026-02-21 12:00:00,81,1,1012,11.07,7.68,1,500,10.39,20.16,0.6,0
2026-02-14 16:44:45,2026-02-14 12:00:00,64,1,1017,5.33,-1.77,0.77,501,9.09,19.38,9.05,0
2026-02-14 16:44:45,2026-02-15 12:00:00,90,1,994,9.06,4.37,1.01,501,8.58,15.96,4.06,0
2026-02-14 16:44:45,2026-02-16 12:00:00,80,0.56,997,7.12,0.4,0.74,500,10.91,19.62,0.58,0
2026-02-14 16:44:45,2026-02-17 12:00:00,64,0,1015,3.94,-1.19,0.89,804,5.14,11.67,0,0
2026-02-14 16:44:45,2026-02-18 12:00:00,58,0.39,998,4.54,3.28,0.66,600,12.35,19.22,0,0.25
2026-02-14 16:44:45,2026-02-19 12:00:00,58,0,1017,5.84,1.43,1,804,11.09,18.78,0,0
2026-02-14 16:44:45,2026-02-20 12:00:00,86,0.26,1025,9.47,2.47,1,500,7.06,16.56,0.39,0
2026-02-14 16:44:45,2026-02-21 12:00:00,81,1,1012,11.07,7.68,1,500,10.39,20.16,0.6,0
2026-02-14 17:44:45,2026-02-14 12:00:00,64,1,1017,5.46,-1.77,0.77,502,9.09,19.38,12.43,0
2026-02-14 17:44:45,2026-02-15 12:00:00,90,1,994,9.06,4.37,1.01,501,8.58,15.96,4.06,0
2026-02-14 17:44:45,2026-02-16 12:00:00,80,0.56,997,7.12,0.4,0.74,500,10.91,19.62,0.58,0
2026-02-14 17:44:45,2026-02-17 12:00:00,64,0,1015,3.94,-1.19,0.89,804,5.14,11.67,0,0
2026-02-14 17:44:45,2026-02-18 12:00:00,58,0.39,998,4.54,3.28,0.66,600,12.35,19.22,0,0.25
2026-02-14 17:44:45,2026-02-19 12:00:00,58,0,1017,5.84,1.43,1,804,11.09,18.78,0,0
2026-02-14 17:44:45,2026-02-20 12:00:00,86,0.26,1025,9.47,2.47,1,500,7.06,16.56,0.39,0
2026-02-14 17:44:45,2026-02-21 12:00:00,81,1,1012,11.07,7.68,1,500,10.39,20.16,0.6,0
2026-02-14 18:44:45,2026-02-14 12:00:00,64,1,1017,5.46,-1.77,0.77,502,9.6,19.52,11.13,0
2026-02-14 18:44:45,2026-02-15 12:00:00,89,1,994,9.06,4.37,1.01,500,8.58,15.96,1.47,0
2026-02-14 18:44:45,2026-02-16 12:00:00,80,0.56,997,7.12,0.4,0.74,500,10.91,19.62,0.58,0
2026-02-14 18:44:45,2026-02-17 12:00:00,64,0,1015,3.94,-1.19,0.89,804,5.14,11.67,0,0
2026-02-14 18:44:45,2026-02-18 12:00:00,58,0.39,998,4.54,3.28,0.66,600,12.35,19.22,0,0.25
2026-02-14 18:44:45,2026-02-19 12:00:00,58,0,1017,5.84,1.43,1,804,11.09,18.78,0,0
2026-02-14 18:44:45,2026-02-20 12:00:00,86,0.26,1025,9.47,2.47,1,500,7.06,16.56,0.39,0
2026-02-14 18:44:45,2026-02-21 12:00:00,81,1,1012,11.07,7.68,1,500,10.39,20.16,0.6,0
2026-02-14 19:44:45,2026-02-14 12:00:00,64,1,1017,5.46,-1.77,0.77,500,9.6,19.52,1.4,0
2026-02-14 19:44:45,2026-02-15 12:00:00,89,1,994,9.02,4.25,1.05,500,8.63,15.66,1.35,0
2026-02-14 19:44:45,2026-02-16 12:00:00,85,1,995,7.39,0.03,0.8,501,11.4,20.66,5.89,0
2026-02-14 19:44:45,2026-02-17 12:00:00,73,0,1014,5.2,-0.2,0.95,804,4.83,9.71,0,0
2026-02-14 19:44:45,2026-02-18 12:00:00,60,0,1003,4.26,3.05,0.95,804,10.41,15.87,0,0
2026-02-14 19:44:45,2026-02-19 12:00:00,66,0.2,1016,5.8,2.94,0.75,500,8.86,13.74,0.18,0
2026-02-14 19:44:45,2026-02-20 12:00:00,84,0.81,1020,11.56,3.04,1,500,7.4,16.62,0.87,0
2026-02-14 19:44:45,2026-02-21 12:00:00,87,0.43,1012,12.22,8.95,1,500,9.85,19.53,0.21,0
2026-02-14 20:44:45,2026-02-14 12:00:00,64,1,1017,5.46,-1.77,0.77,500,9.6,19.52,1.76,0
2026-02-14 20:44:45,2026-02-15 12:00:00,89,1,994,9.02,4.25,1.05,500,8.63,15.66,1.35,0
2026-02-14 20:44:45,2026-02-16 12:00:00,85,1,995,7.39,0.03,0.8,501,11.4,20.66,5.89,0
2026-02-14 20:44:45,2026-02-17 12:00:00,73,0,1014,5.2,-0.2,0.95,804,4.83,9.71,0,0
2026-02-14 20:44:45,2026-02-18 12:00:00,60,0,1003,4.26,3.05,0.95,804,10.41,15.87,0,0
2026-02-14 20:44:45,2026-02-19 12:00:00,66,0.2,1016,5.8,2.94,0.75,500,8.86,13.74,0.18,0
2026-02-14 20:44:45,2026-02-20 12:00:00,84,0.81,1020,11.56,3.04,1,500,7.4,16.62,0.87,0
2026-02-14 20:44:45,2026-02-21 12:00:00,87,0.43,1012,12.22,8.95,1,500,9.85,19.53,0.21,0
2026-02-14 21:44:45,2026-02-14 12:00:00,64,1,1017,5.46,-1.77,0.77,500,9.6,19.52,2.52,0
2026-02-14 21:44:45,2026-02-15 12:00:00,89,1,994,9.02,4.25,1.05,500,8.63,15.66,1.22,0
2026-02-14 21:44:45,2026-02-16 12:00:00,85,1,995,7.39,0.03,0.8,501,11.4,20.66,5.89,0
2026-02-14 21:44:45,2026-02-17 12:00:00,73,0,1014,5.2,-0.2,0.95,804,4.83,9.71,0,0
2026-02-14 21:44:45,2026-02-18 12:00:00,60,0,1003,4.26,3.05,0.95,804,10.41,15.87,0,0
2026-02-14 21:44:45,2026-02-19 12:00:00,66,0.2,1016,5.8,2.94,0.75,500,8.86,13.74,0.18,0
2026-02-14 21:44:45,2026-02-20 12:00:00,84,0.81,1020,11.56,3.04,1,500,7.4,16.62,0.87,0
2026-02-14 21:44:45,2026-02-21 12:00:00,87,0.43,1012,12.22,8.95,1,500,9.85,19.53,0.21,0
2026-02-14 22:44:45,2026-02-14 12:00:00,64,1,1017,5.46,-1.77,0.77,500,9.6,19.52,2.93,0
2026-02-14 22:44:45,2026-02-15 12:00:00,89,1,994,9.02,4.25,1.05,500,8.63,15.66,1.22,0
2026-02-14 22:44:45,2026-02-16 12:00:00,85,1,995,7.39,0.03,0.8,501,11.4,20.66,5.89,0
2026-02-14 22:44:45,2026-02-17 12:00:00,73,0,1014,5.2,-0.2,0.95,804,4.83,9.71,0,0
2026-02-14 22:44:45,2026-02-18 12:00:00,60,0,1003,4.26,3.05,0.95,804,10.41,15.87,0,0
2026-02-14 22:44:45,2026-02-19 12:00:00,66,0.2,1016,5.8,2.94,0.75,500,8.86,13.74,0.18,0
2026-02-14 22:44:45,2026-02-20 12:00:00,84,0.81,1020,11.56,3.04,1,500,7.4,16.62,0.87,0
2026-02-14 22:44:45,2026-02-21 12:00:00,87,0.43,1012,12.22,8.95,1,500,9.85,19.53,0.21,0
2026-02-14 23:44:45,2026-02-14 12:00:00,64,1,1017,5.87,-1.77,0.77,500,9.6,19.52,2.93,0
2026-02-14 23:44:45,2026-02-15 12:00:00,89,1,994,9.02,4.25,1.05,500,8.63,15.66,1.22,0
2026-02-14 23:44:45,2026-02-16 12:00:00,85,1,995,7.39,0.03,0.8,501,11.4,20.66,5.89,0
2026-02-14 23:44:45,2026-02-17 12:00:00,73,0,1014,5.2,-0.2,0.95,804,4.83,9.71,0,0
2026-02-14 23:44:45,2026-02-18 12:00:00,60,0,1003,4.26,3.05,0.95,804,10.41,15.87,0,0
2026-02-14 23:44:45,2026-02-19 12:00:00,66,0.2,1016,5.8,2.94,0.75,500,8.86,13.74,0.18,0
2026-02-14 23:44:45,2026-02-20 12:00:00,84,0.81,1020,11.56,3.04,1,500,7.4,16.62,0.87,0
2026-02-14 23:44:45,2026-02-21 12:00:00,87,0.43,1012,12.22,8.95,1,500,9.85,19.53,0.21,0
2026-02-15 00:44:45,2026-02-15 12:00:00,89,1,994,9.02,4.25,1.05,500,8.63,15.66,1.35,0
2026-02-15 00:44:45,2026-02-16 12:00:00,85,1,995,7.39,0.03,0.8,501,11.4,20.66,5.89,0
2026-02-15 00:44:45,2026-02-17 12:00:00,73,0,1014,5.2,-0.2,0.95,804,4.83,9.71,0,0
2026-02-15 00:44:45,2026-02-18 12:00:00,60,0,1003,4.26,3.05,0.95,804,10.41,15.87,0,0
2026-02-15 00:44:45,2026-02-19 12:00:00,66,0.2,1016,5.8,2.94,0.75,500,8.86,13.74,0.18,0
2026-02-15 00:44:45,2026-02-20 12:00:00,84,0.81,1020,11.56,3.04,1,500,7.4,16.62,0.87,0
2026-02-15 00:44:45,2026-02-21 12:00:00,87,0.43,1012,12.22,8.95,1,500,9.85,19.53,0.21,0
2026-02-15 00:44:45,2026-02-22 12:00:00,67,0,1017,8.48,4.79,1,803,10.84,21.07,0,0
2026-02-15 01:44:45,2026-02-15 12:00:00,88,1,994,9.13,4.35,1.05,501,8.66,15.58,2.5,0
2026-02-15 01:44:45,2026-02-16 12:00:00,78,0.51,998,8.36,0.75,0.8,500,10.15,18.83,0.24,0
2026-02-15 01:44:45,2026-02-17 12:00:00,69,0.4,1013,5.06,-0.02,0.95,600,7.33,12.09,0,0.49
2026-02-15 01:44:45,2026-02-18 12:00:00,97,1,991,4.63,2.95,0.95,616,9.55,16.49,15.56,2.55
2026-02-15 01:44:45,2026-02-19 12:00:00,95,1,1010,4.68,3.55,0.75,500,6.61,9.96,5.74,0
2026-02-15 01:44:45,2026-02-20 12:00:00,84,1,1015,11.84,4.8,1,500,10.53,19.67,3.51,0
2026-02-15 01:44:45,2026-02-21 12:00:00,79,0.76,1010,11.78,8.41,1,500,9.92,19.57,0.39,0
2026-02-15 01:44:45,2026-02-22 12:00:00,76,1,1010,9.62,5.91,1,500,8.63,16.8,1.5,0
2026-02-15 02:44:45,2026-02-15 12:00:00,88,1,994,9.13,4.35,1.05,501,8.66,15.58,2.5,0
2026-02-15 02:44:45,2026-02-16 12:00:00,78,0.51,998,8.36,0.75,0.8,500,10.15,18.83,0.24,0
2026-02-15 02:44:45,2026-02-17 12:00:00,69,0.4,1013,5.06,-0.02,0.95,600,7.33,12.09,0,0.49
2026-02-15 02:44:45,2026-02-18 12:00:00,97,1,991,4.63,2.95,0.95,616,9.55,16.49,15.56,2.55
2026-02-15 02:44:45,2026-02-19 12:00:00,95,1,1010,4.68,3.55,0.75,500,6.61,9.96,5.74,0
2026-02-15 02:44:45,2026-02-20 12:00:00,84,1,1015,11.84,4.8,1,500,10.53,19.67,3.51,0
2026-02-15 02:44:45,2026-02-21 12:00:00,79,0.76,1010,11.78,8.41,1,500,9.92,19.57,0.39,0
2026-02-15 02:44:45,2026-02-22 12:00:00,76,1,1010,9.62,5.91,1,500,8.63,16.8,1.5,0
2026-02-15 03:44:45,2026-02-15 12:00:00,88,1,994,9.13,4.35,1.05,501,8.66,15.58,2.5,0
2026-02-15 03:44:45,2026-02-16 12:00:00,78,0.51,998,8.36,0.75,0.8,500,10.15,18.83,0.24,0
2026-02-15 03:44:45,2026-02-17 12:00:00,69,0.4,1013,5.06,-0.02,0.95,600,7.33,12.09,0,0.49
2026-02-15 03:44:45,2026-02-18 12:00:00,97,1,991,4.63,2.95,0.95,616,9.55,16.49,15.56,2.55
2026-02-15 03:44:45,2026-02-19 12:00:00,95,1,1010,4.68,3.55,0.75,500,6.61,9.96,5.74,0
2026-02-15 03:44:45,2026-02-20 12:00:00,84,1,1015,11.84,4.8,1,500,10.53,19.67,3.51,0
2026-02-15 03:44:45,2026-02-21 12:00:00,79,0.76,1010,11.78,8.41,1,500,9.92,19.57,0.39,0
2026-02-15 03:44:45,2026-02-22 12:00:00,76,1,1010,9.62,5.91,1,500,8.63,16.8,1.5,0
2026-02-15 04:44:45,2026-02-15 12:00:00,88,1,994,9.13,4.35,1.05,501,8.66,15.58,2.5,0
2026-02-15 04:44:45,2026-02-16 12:00:00,78,0.51,998,8.36,0.75,0.8,500,10.15,18.83,0.24,0
2026-02-15 04:44:45,2026-02-17 12:00:00,69,0.4,1013,5.06,-0.02,0.95,600,7.33,12.09,0,0.49
2026-02-15 04:44:45,2026-02-18 12:00:00,97,1,991,4.63,2.73,0.95,616,10.14,16.8,11.73,6.38
2026-02-15 04:44:45,2026-02-19 12:00:00,95,1,1010,4.68,3.55,0.75,500,6.61,9.96,5.74,0
2026-02-15 04:44:45,2026-02-20 12:00:00,84,1,1015,11.84,4.8,1,500,10.53,19.67,3.51,0
2026-02-15 04:44:45,2026-02-21 12:00:00,79,0.76,1010,11.78,8.41,1,500,9.92,19.57,0.39,0
2026-02-15 04:44:45,2026-02-22 12:00:00,76,1,1010,9.62,5.91,1,500,8.63,16.8,1.5,0
2026-02-15 05:44:45,2026-02-15 12:00:00,88,1,994,9.13,4.35,1.05,501,8.66,15.58,3.65,0
2026-02-15 05:44:45,2026-02-16 12:00:00,78,0.51,998,8.36,0.75,0.8,500,10.15,18.83,0.24,0
2026-02-15 05:44:45,2026-02-17 12:00:00,69,0.4,1013,5.06,-0.02,0.95,600,7.33,12.09,0,0.49
2026-02-15 05:44:45,2026-02-18 12:00:00,97,1,991,4.63,2.73,0.95,616,10.14,16.8,11.73,6.38
2026-02-15 05:44:45,2026-02-19 12:00:00,95,1,1010,4.68,3.55,0.75,500,6.61,9.96,5.74,0
2026-02-15 05:44:45,2026-02-20 12:00:00,84,1,1015,11.84,4.8,1,500,10.53,19.67,3.51,0
2026-02-15 05:44:45,2026-02-21 12:00:00,79,0.76,1010,11.78,8.41,1,500,9.92,19.57,0.39,0
2026-02-15 05:44:45,2026-02-22 12:00:00,76,1,1010,9.62,5.91,1,500,8.63,16.8,1.5,0
2026-02-15 06:44:45,2026-02-15 12:00:00,88,1,994,9.13,4.35,1.05,501,8.66,15.58,2.77,0
2026-02-15 06:44:45,2026-02-16 12:00:00,78,0.51,998,8.36,0.75,0.8,500,10.15,18.83,0.24,0
2026-02-15 06:44:45,2026-02-17 12:00:00,69,0.4,1013,5.06,-0.02,0.95,600,7.33,12.09,0,0.49
2026-02-15 06:44:45,2026-02-18 12:00:00,97,1,991,4.63,2.73,0.95,616,10.14,16.8,11.73,6.38
2026-02-15 06:44:45,2026-02-19 12:00:00,95,1,1010,4.68,3.55,0.75,500,6.61,9.96,5.74,0
2026-02-15 06:44:45,2026-02-20 12:00:00,84,1,1015,11.84,4.8,1,500,10.53,19.67,3.51,0
2026-02-15 06:44:45,2026-02-21 12:00:00,79,0.76,1010,11.78,8.41,1,500,9.92,19.57,0.39,0
2026-02-15 06:44:45,2026-02-22 12:00:00,76,1,1010,9.62,5.91,1,500,8.63,16.8,1.5,0
2026-02-15 07:44:45,2026-02-15 12:00:00,83,1,995,9.11,4.33,1.05,500,8.29,15.44,0.25,0
2026-02-15 07:44:45,2026-02-16 12:00:00,86,0.96,999,8.09,1.23,0.8,501,11.09,20.66,1.55,0
2026-02-15 07:44:45,2026-02-17 12:00:00,65,0,1013,5.78,-0.54,0.95,804,7.86,11.94,0,0
2026-02-15 07:44:45,2026-02-18 12:00:00,85,1,1000,4.3,1.85,0.95,601,10.9,18.12,0,5.96
2026-02-15 07:44:45,2026-02-19 12:00:00,79,0.03,1015,4.5,2.65,0.75,804,7.08,12.1,0,0
2026-02-15 07:44:45,2026-02-20 12:00:00,87,0.35,1017,11.48,4.72,1,500,8.5,18.49,0.45,0
2026-02-15 07:44:45,2026-02-21 12:00:00,92,1,1016,12.4,11.1,1,500,8.24,17.59,2.88,0
2026-02-15 07:44:45,2026-02-22 12:00:00,84,1,1018,12.23,8.24,1,501,5.47,13.56,11.55,0
2026-02-15 08:44:45,2026-02-15 12:00:00,85,1,995,8.9,4.33,1.05,502,8.29,15.44,4.46,0
2026-02-15 08:44:45,2026-02-16 12:00:00,86,0.96,999,8.09,1.23,0.8,501,11.09,20.66,1.55,0
2026-02-15 08:44:45,2026-02-17 12:00:00,65,0,1013,5.78,-0.54,0.95,804,7.86,11.94,0,0
2026-02-15 08:44:45,2026-02-18 12:00:00,85,1,1000,4.3,1.85,0.95,601,10.9,18.12,0,5.96
2026-02-15 08:44:45,2026-02-19 12:00:00,79,0.03,1015,4.5,2.65,0.75,804,7.08,12.1,0,0
2026-02-15 08:44:45,2026-02-20 12:00:00,87,0.35,1017,11.48,4.72,1,500,8.5,18.49,0.45,0
2026-02-15 08:44:45,2026-02-21 12:00:00,92,1,1016,12.4,11.1,1,500,8.24,17.59,2.88,0
2026-02-15 08:44:45,2026-02-22 12:00:00,84,1,1018,12.23,8.24,1,501,5.47,13.56,11.55,0
2026-02-15 09:44:45,2026-02-15 12:00:00,87,1,995,8.71,4.33,1.05,500,8.29,15.44,0.46,0
2026-02-15 09:44:45,2026-02-16 12:00:00,86,0.96,999,8.09,1.23,0.8,501,11.09,20.66,1.55,0
2026-02-15 09:44:45,2026-02-17 12:00:00,65,0,1013,5.78,-0.54,0.95,804,7.86,11.94,0,0
2026-02-15 09:44:45,2026-02-18 12:00:00,85,1,1000,4.3,1.85,0.95,601,10.9,18.12,0,5.96
2026-02-15 09:44:45,2026-02-19 12:00:00,79,0.03,1015,4.5,2.65,0.75,804,7.08,12.1,0,0
2026-02-15 09:44:45,2026-02-20 12:00:00,87,0.35,1017,11.48,4.72,1,500,8.5,18.49,0.45,0
2026-02-15 09:44:45,2026-02-21 12:00:00,92,1,1016,12.4,11.1,1,500,8.24,17.59,2.88,0
2026-02-15 09:44:45,2026-02-22 12:00:00,84,1,1018,12.23,8.24,1,501,5.47,13.56,11.55,0
2026-02-15 10:44:45,2026-02-15 12:00:00,86,1,995,8.93,4.33,1.05,500,8.29,15.44,0.65,0
2026-02-15 10:44:45,2026-02-16 12:00:00,86,0.96,999,8.09,1.23,0.8,501,11.09,20.66,1.55,0
2026-02-15 10:44:45,2026-02-17 12:00:00,65,0,1013,5.78,-0.54,0.95,804,7.86,11.94,0,0
2026-02-15 10:44:45,2026-02-18 12:00:00,85,1,1000,4.3,1.85,0.95,601,10.9,18.23,0,5.96
2026-02-15 10:44:45,2026-02-19 12:00:00,79,0.03,1015,4.5,2.65,0.75,804,7.08,12.1,0,0
2026-02-15 10:44:45,2026-02-20 12:00:00,87,0.35,1017,11.48,4.72,1,500,8.5,18.49,0.45,0
2026-02-15 10:44:45,2026-02-21 12:00:00,92,1,1016,12.4,11.1,1,500,8.24,17.59,2.88,0
2026-02-15 10:44:45,2026-02-22 12:00:00,84,1,1018,12.23,8.24,1,501,5.47,13.56,11.55,0
2026-02-15 11:44:45,2026-02-15 12:00:00,83,1,994,9.44,4.33,1.05,500,8.29,15.44,0.95,0
2026-02-15 11:44:45,2026-02-16 12:00:00,86,0.96,999,8.09,1.23,0.8,501,11.09,20.66,1.55,0
2026-02-15 11:44:45,2026-02-17 12:00:00,65,0,1013,5.78,-0.54,0.95,804,7.86,11.94,0,0
2026-02-15 11:44:45,2026-02-18 12:00:00,85,1,1000,4.3,1.85,0.95,601,10.9,18.23,0,5.96
2026-02-15 11:44:45,2026-02-19 12:00:00,79,0.03,1015,4.5,2.65,0.75,804,7.08,12.1,0,0
2026-02-15 11:44:45,2026-02-20 12:00:00,87,0.35,1017,11.48,4.72,1,500,8.5,18.49,0.45,0
2026-02-15 11:44:45,2026-02-21 12:00:00,92,1,1016,12.4,11.1,1,500,8.24,17.59,2.88,0
2026-02-15 11:44:45,2026-02-22 12:00:00,84,1,1018,12.23,8.24,1,501,5.47,13.56,11.55,0
2026-02-15 12:44:45,2026-02-15 12:00:00,81,1,993,9.96,4.33,1.05,501,8.29,15.44,2.07,0
2026-02-15 12:44:45,2026-02-16 12:00:00,86,0.96,999,8.09,1.23,0.8,501,11.09,20.66,1.55,0
2026-02-15 12:44:45,2026-02-17 12:00:00,65,0,1013,5.78,-0.54,0.95,804,7.86,11.94,0,0
2026-02-15 12:44:45,2026-02-18 12:00:00,85,1,1000,4.3,1.85,0.95,601,10.9,18.23,0,5.96
2026-02-15 12:44:45,2026-02-19 12:00:00,79,0.03,1015,4.5,2.65,0.75,804,7.08,12.1,0,0
2026-02-15 12:44:45,2026-02-20 12:00:00,87,0.35,1017,11.48,4.72,1,500,8.5,18.49,0.45,0
2026-02-15 12:44:45,2026-02-21 12:00:00,92,1,1016,12.4,11.1,1,500,8.24,17.59,2.88,0
2026-02-15 12:44:45,2026-02-22 12:00:00,84,1,1018,12.23,8.24,1,501,5.47,13.56,11.55,0
2026-02-15 13:44:45,2026-02-15 12:00:00,79,1,993,10.52,4.46,1.05,500,8.37,15.44,0.53,0
2026-02-15 13:44:45,2026-02-16 12:00:00,80,0.22,997,8.28,0.5,0.8,500,10.27,18.39,0.15,0
2026-02-15 13:44:45,2026-02-17 12:00:00,54,0,1017,5.34,-0.46,0.95,804,7.71,13.05,0,0
2026-02-15 13:44:45,2026-02-18 12:00:00,64,0.37,1000,4.36,2.84,0.95,600,11.21,19.07,0,0.37
2026-02-15 13:44:45,2026-02-19 12:00:00,54,0.04,1018,6.29,1.57,0.75,803,10.03,17.89,0,0
2026-02-15 13:44:45,2026-02-20 12:00:00,88,0.42,1018,11.48,4.07,1,500,10.35,20.8,0.35,0
2026-02-15 13:44:45,2026-02-21 12:00:00,90,1,1016,13.37,11.3,1,500,8.03,17.02,1.35,0
2026-02-15 13:44:45,2026-02-22 12:00:00,75,0.32,1021,13.01,8.86,1,500,8.35,17.31,0.6,0
2026-02-15 14:44:45,2026-02-15 12:00:00,81,1,994,10.21,4.46,1.05,500,8.37,15.44,0.63,0
2026-02-15 14:44:45,2026-02-16 12:00:00,80,0.22,997,8.28,0.5,0.8,500,10.27,18.39,0.15,0
2026-02-15 14:44:45,2026-02-17 12:00:00,54,0,1017,5.34,-0.46,0.95,804,7.71,13.05,0,0
2026-02-15 14:44:45,2026-02-18 12:00:00,64,0.37,1000,4.36,2.84,0.95,600,11.21,19.07,0,0.37
2026-02-15 14:44:45,2026-02-19 12:00:00,54,0.04,1018,6.29,1.57,0.75,803,10.03,17.89,0,0
2026-02-15 14:44:45,2026-02-20 12:00:00,88,0.42,1018,11.48,4.07,1,500,10.35,20.8,0.35,0
2026-02-15 14:44:45,2026-02-21 12:00:00,90,1,1016,13.37,11.3,1,500,8.03,17.02,1.35,0
2026-02-15 14:44:45,2026-02-22 12:00:00,75,0.32,1021,13.01,8.86,1,500,8.35,17.31,0.6,0
2026-02-15 15:44:45,2026-02-15 12:00:00,84,1,994,8.63,4.46,1.05,500,8.37,15.44,0.73,0
2026-02-15 15:44:45,2026-02-16 12:00:00,80,0.22,997,8.28,0.5,0.8,500,10.27,18.39,0.15,0
2026-02-15 15:44:45,2026-02-17 12:00:00,54,0,1017,5.34,-0.46,0.95,804,7.71,13.05,0,0
2026-02-15 15:44:45,2026-02-18 12:00:00,64,0.37,1000,4.36,2.84,0.95,600,11.21,19.07,0,0.37
2026-02-15 15:44:45,2026-02-19 12:00:00,54,0.04,1018,6.29,1.57,0.75,803,10.03,17.89,0,0
2026-02-15 15:44:45,2026-02-20 12:00:00,88,0.42,1018,11.48,4.07,1,500,10.35,20.8,0.35,0
2026-02-15 15:44:45,2026-02-21 12:00:00,90,1,1016,13.37,11.3,1,500,8.03,17.02,1.35,0
2026-02-15 15:44:45,2026-02-22 12:00:00,75,0.32,1021,13.01,8.86,1,500,8.35,17.31,0.6,0
2026-02-15 16:44:45,2026-02-15 12:00:00,84,1,994,8.81,4.46,1.05,500,8.37,15.44,1.05,0
2026-02-15 16:44:45,2026-02-16 12:00:00,80,0.22,997,8.28,0.5,0.8,500,10.27,18.39,0.15,0
2026-02-15 16:44:45,2026-02-17 12:00:00,54,0,1017,5.34,-0.46,0.95,804,7.71,13.05,0,0
2026-02-15 16:44:45,2026-02-18 12:00:00,64,0.37,1000,4.36,2.84,0.95,600,11.26,19.07,0,0.28
2026-02-15 16:44:45,2026-02-19 12:00:00,54,0.04,1018,6.29,1.57,0.75,803,10.03,17.89,0,0
2026-02-15 16:44:45,2026-02-20 12:00:00,88,0.42,1018,11.48,4.07,1,500,10.35,20.8,0.35,0
2026-02-15 16:44:45,2026-02-21 12:00:00,90,1,1016,13.37,11.3,1,500,8.03,17.02,1.35,0
2026-02-15 16:44:45,2026-02-22 12:00:00,75,0.32,1021,13.01,8.86,1,500,8.35,17.31,0.6,0
2026-02-15 17:44:45,2026-02-15 12:00:00,84,1,994,8.94,4.46,1.05,500,8.37,15.44,0.73,0
2026-02-15 17:44:45,2026-02-16 12:00:00,80,0.22,997,8.28,0.5,0.8,500,10.27,18.39,0.15,0
2026-02-15 17:44:45,2026-02-17 12:00:00,54,0,1017,5.34,-0.46,0.95,804,7.71,13.05,0,0
2026-02-15 17:44:45,2026-02-18 12:00:00,64,0.37,1000,4.36,2.84,0.95,600,11.26,19.07,0,0.28
2026-02-15 17:44:45,2026-02-19 12:00:00,54,0.04,1018,6.29,1.57,0.75,803,10.03,17.89,0,0
2026-02-15 17:44:45,2026-02-20 12:00:00,88,0.42,1018,11.48,4.07,1,500,10.35,20.8,0.35,0
2026-02-15 17:44:45,2026-02-21 12:00:00,90,1,1016,13.37,11.3,1,500,8.03,17.02,1.35,0
2026-02-15 17:44:45,2026-02-22 12:00:00,75,0.32,1021,13.01,8.86,1,500,8.35,17.31,0.6,0
2026-02-15 18:44:45,2026-02-15 12:00:00,84,1,994,8.94,4.96,1.05,500,8.31,15.59,0.73,0
2026-02-15 18:44:45,2026-02-16 12:00:00,90,0.22,998,8.28,0.5,1,500,11,18.81,0.33,0
2026-02-15 18:44:45,2026-02-17 12:00:00,54,0,1017,5.34,-0.46,1,804,7.71,13.05,0,0
